iteration	average comm savings
1665	0.525227865
1666	0.534261068
1667	0.533772786
1668	0.545735677
1669	0.555745443
1670	0.524088542
1671	0.522460938
1672	0.541341146
1673	0.517659505
1674	0.516520182
1675	0.506429036
1676	0.514567057
1677	0.527669271
1678	0.529296875
1679	0.542154948
1680	0.51570638
1681	0.53889974
1682	0.506184896
1683	0.524983724
1684	0.51554362
1685	0.512288411
1686	0.510742188
1687	0.532063802
1688	0.53116862
1689	0.522623698
1690	0.528401693
1691	0.521647135
1692	0.511393229
1693	0.54703776
1694	0.530598958
1695	0.494873047
1696	0.493001302
1697	0.541748047
1698	0.526123047
1699	0.516031901
1700	0.512858073
1701	0.537760417
1702	0.515380859
1703	0.50764974
1704	0.538574219
1705	0.541015625
1706	0.514485677
1707	0.530598958
1708	0.537679036
1709	0.565511068
1710	0.536214193
1711	0.51961263
1712	0.524251302
1713	0.526041667
1714	0.525472005
1715	0.538411458
1716	0.57405599
1717	0.552571615
1718	0.567789714
1719	0.549560547
1720	0.54296875
1721	0.533203125
1722	0.548258464
1723	0.522705078
1724	0.527750651
1725	0.52726237
1726	0.525309245
1727	0.518554688
1728	0.529378255
1729	0.537272135
1730	0.520670573
1731	0.534261068
1732	0.517985026
1733	0.543945313
1734	0.541748047
1735	0.528238932
1736	0.51944987
1737	0.545003255
1738	0.516927083
1739	0.498535156
1740	0.513671875
1741	0.526367188
1742	0.536214193
1743	0.558186849
1744	0.540283203
1745	0.523681641
1746	0.530924479
1747	0.537841797
1748	0.524495443
1749	0.528483073
1750	0.509684245
1751	0.530273438
1752	0.545003255
1753	0.536621094
1754	0.521077474
1755	0.510823568
1756	0.521240234
1757	0.544189453
1758	0.545328776
1759	0.564127604
1760	0.553141276
1761	0.537597656
1762	0.540852865
1763	0.521972656
1764	0.52726237
1765	0.51546224
1766	0.558268229
1767	0.53108724
1768	0.555175781
1769	0.536865234
1770	0.560302734
1771	0.538574219
1772	0.55859375
1773	0.536946615
1774	0.537841797
1775	0.534667969
1776	0.530843099
1777	0.509277344
1778	0.513346354
1779	0.544108073
1780	0.531901042
1781	0.528971354
1782	0.53531901
1783	0.534098307
1784	0.56632487
1785	0.57438151
1786	0.549804688
1787	0.531738281
1788	0.512776693
1789	0.520996094
1790	0.531005859
1791	0.52360026
1792	0.53531901
1793	0.531494141
1794	0.532714844
1795	0.548177083
1796	0.539876302
1797	0.54288737
1798	0.556722005
1799	0.536702474
1800	0.514078776
1801	0.498453776
1802	0.530761719
1803	0.557617188
1804	0.529622396
1805	0.512858073
1806	0.518717448
1807	0.514160156
1808	0.531656901
1809	0.544026693
1810	0.54695638
1811	0.557779948
1812	0.55859375
1813	0.531575521
1814	0.535970052
1815	0.509521484
1816	0.513427734
1817	0.529378255
1818	0.510660807
1819	0.519287109
1820	0.560465495
1821	0.535481771
1822	0.560384115
1823	0.540527344
1824	0.533447266
1825	0.556803385
1826	0.530273438
1827	0.524983724
1828	0.535481771
1829	0.553141276
1830	0.528076172
1831	0.517985026
1832	0.524576823
1833	0.516357422
1834	0.52718099
1835	0.554280599
1836	0.536214193
1837	0.511962891
1838	0.521972656
1839	0.520914714
1840	0.533691406
1841	0.544596354
1842	0.541097005
1843	0.530192057
1844	0.53531901
1845	0.541422526
1846	0.53889974
1847	0.544270833
1848	0.566813151
1849	0.533040365
1850	0.544352214
1851	0.510009766
1852	0.505533854
1853	0.544596354
1854	0.539876302
1855	0.514567057
1856	0.518554688
1857	0.503580729
1858	0.505126953
1859	0.533610026
1860	0.510904948
1861	0.523844401
1862	0.558268229
1863	0.544921875
1864	0.533528646
1865	0.495035807
1866	0.504964193
1867	0.517903646
1868	0.487060547
1869	0.527587891
1870	0.529052734
1871	0.516357422
1872	0.543701172
1873	0.538492839
1874	0.539876302
1875	0.572347005
1876	0.543782552
1877	0.545898438
1878	0.536458333
1879	0.509195964
1880	0.515625
1881	0.533854167
1882	0.543457031
1883	0.533447266
1884	0.500244141
1885	0.526774089
1886	0.502848307
1887	0.492594401
1888	0.520182292
1889	0.521321615
1890	0.505777995
1891	0.542724609
1892	0.538736979
1893	0.545247396
1894	0.516845703
1895	0.521972656
1896	0.512613932
1897	0.529459635
1898	0.523193359
1899	0.535400391
1900	0.53922526
1901	0.5234375
1902	0.528808594
1903	0.566080729
1904	0.551676432
1905	0.531901042
1906	0.524576823
1907	0.551432292
1908	0.497802734
1909	0.527832031
1910	0.521240234
1911	0.505371094
1912	0.535970052
1913	0.538492839
1914	0.52726237
1915	0.507405599
1916	0.53141276
1917	0.510986328
1918	0.513102214
1919	0.522623698
1920	0.505371094
1921	0.500732422
1922	0.53898112
1923	0.527994792
1924	0.550130208
1925	0.561116536
1926	0.54671224
1927	0.538167318
1928	0.50789388
1929	0.491129557
1930	0.534016927
1931	0.55061849
1932	0.576334635
1933	0.555501302
1934	0.516357422
1935	0.512451172
1936	0.521240234
1937	0.52734375
1938	0.514241536
1939	0.53889974
1940	0.510579427
1941	0.545003255
1942	0.549804688
1943	0.581136068
1944	0.532470703
1945	0.52360026
1946	0.495117188
1947	0.529296875
1948	0.523763021
1949	0.562825521
1950	0.526204427
1951	0.53116862
1952	0.533040365
1953	0.552408854
1954	0.532714844
1955	0.551595052
1956	0.534098307
1957	0.54313151
1958	0.536946615
1959	0.508463542
1960	0.510660807
1961	0.522054036
1962	0.519856771
1963	0.510579427
1964	0.533284505
1965	0.534830729
1966	0.524088542
1967	0.524820964
1968	0.526448568
1969	0.520589193
1970	0.513997396
1971	0.52360026
1972	0.541341146
1973	0.530029297
1974	0.533040365
1975	0.563557943
1976	0.571451823
1977	0.558837891
1978	0.526285807
1979	0.533040365
1980	0.541178385
1981	0.522705078
1982	0.559895833
1983	0.515950521
1984	0.528157552
1985	0.524658203
1986	0.528971354
1987	0.540201823
1988	0.524332682
1989	0.529541016
1990	0.530110677
1991	0.560221354
1992	0.557128906
1993	0.578938802
1994	0.528971354
1995	0.544759115
1996	0.529785156
1997	0.552408854
1998	0.541910807
1999	0.552571615
2000	0.536376953
2001	0.535563151
2002	0.528645833
2003	0.525472005
2004	0.516682943
2005	0.517740885
2006	0.552490234
2007	0.514811198
2008	0.534586589
2009	0.518066406
2010	0.510986328
2011	0.555013021
2012	0.516682943
2013	0.52335612
2014	0.53108724
2015	0.532714844
2016	0.501302083
2017	0.510660807
2018	0.490722656
2019	0.519287109
2020	0.526367188
2021	0.526448568
2022	0.525634766
2023	0.551269531
2024	0.515136719
2025	0.532389323
2026	0.546142578
2027	0.556559245
2028	0.53507487
2029	0.529785156
2030	0.506266276
2031	0.521565755
2032	0.552490234
2033	0.500732422
2034	0.517822266
2035	0.534505208
2036	0.510904948
2037	0.513671875
2038	0.525227865
2039	0.517333984
2040	0.54679362
2041	0.530517578
2042	0.529296875
2043	0.551350911
2044	0.52734375
2045	0.536539714
2046	0.559488932
2047	0.580403646
2048	0.580566406
2049	0.544270833
2050	0.545735677
2051	0.549235026
2052	0.565917969
2053	0.552246094
2054	0.54679362
2055	0.532307943
2056	0.540852865
2057	0.524007161
2058	0.51936849
2059	0.552001953
2060	0.544759115
2061	0.556966146
2062	0.557617188
2063	0.553222656
2064	0.555501302
2065	0.527913411
2066	0.514648438
2067	0.520100911
2068	0.517659505
2069	0.532145182
2070	0.547526042
2071	0.543375651
2072	0.532470703
2073	0.54296875
2074	0.525797526
2075	0.520996094
2076	0.516357422
2077	0.524251302
2078	0.514648438
2079	0.53141276
2080	0.527018229
2081	0.549723307
2082	0.559977214
2083	0.543945313
2084	0.531494141
2085	0.545410156
2086	0.53108724
2087	0.520345052
2088	0.536539714
2089	0.539876302
2090	0.546630859
2091	0.511393229
2092	0.529947917
2093	0.559814453
2094	0.53499349
2095	0.516194661
2096	0.56233724
2097	0.553955078
2098	0.565592448
2099	0.541015625
2100	0.541178385
2101	0.557861328
2102	0.550455729
2103	0.559977214
2104	0.554361979
2105	0.552897135
2106	0.538818359
2107	0.539632161
2108	0.531575521
2109	0.555338542
2110	0.547281901
2111	0.535400391
2112	0.547526042
2113	0.528808594
2114	0.544840495
2115	0.537516276
2116	0.521484375
2117	0.553873698
2118	0.546223958
2119	0.54703776
2120	0.531656901
2121	0.541259766
2122	0.549886068
2123	0.564046224
2124	0.538818359
2125	0.524088542
2126	0.509277344
2127	0.521402995
2128	0.532307943
2129	0.547932943
2130	0.546875
2131	0.547281901
2132	0.560465495
2133	0.556640625
2134	0.548177083
2135	0.560953776
2136	0.548583984
2137	0.542643229
2138	0.536702474
2139	0.534505208
2140	0.552571615
2141	0.532470703
2142	0.537272135
2143	0.523681641
2144	0.538004557
2145	0.51554362
2146	0.545491536
2147	0.513997396
2148	0.517333984
2149	0.518391927
2150	0.53125
2151	0.548095703
2152	0.502604167
2153	0.530843099
2154	0.510823568
2155	0.529622396
2156	0.534098307
2157	0.522216797
2158	0.509684245
2159	0.524169922
2160	0.540283203
2161	0.512858073
2162	0.512125651
2163	0.49210612
2164	0.494954427
2165	0.526611328
2166	0.506022135
2167	0.559163411
2168	0.524820964
2169	0.532145182
2170	0.533854167
2171	0.510986328
2172	0.513753255
2173	0.549479167
2174	0.53531901
2175	0.494954427
2176	0.48836263
2177	0.501953125
2178	0.527750651
2179	0.504720052
2180	0.520996094
2181	0.517171224
2182	0.522379557
2183	0.548258464
2184	0.519205729
2185	0.541178385
2186	0.515055339
2187	0.520182292
2188	0.521565755
2189	0.488932292
2190	0.542480469
2191	0.506266276
2192	0.524739583
2193	0.488850911
2194	0.541503906
2195	0.505777995
2196	0.506022135
2197	0.503336589
2198	0.499348958
2199	0.49601237
2200	0.496582031
2201	0.515869141
2202	0.485432943
2203	0.508789063
2204	0.492513021
2205	0.518229167
2206	0.524169922
2207	0.498209635
2208	0.50390625
2209	0.49625651
2210	0.517089844
2211	0.497558594
2212	0.497233073
2213	0.478434245
2214	0.501057943
2215	0.518717448
2216	0.497558594
2217	0.553385417
2218	0.511311849
2219	0.513264974
2220	0.548339844
2221	0.500813802
2222	0.483561198
2223	0.503580729
2224	0.50406901
2225	0.499348958
2226	0.489501953
2227	0.507405599
2228	0.489908854
2229	0.503011068
2230	0.519042969
2231	0.498942057
2232	0.479410807
2233	0.520833333
2234	0.495686849
2235	0.500488281
2236	0.480794271
2237	0.498779297
2238	0.506103516
2239	0.488037109
2240	0.500895182
2241	0.483398438
2242	0.502766927
2243	0.503580729
2244	0.508870443
2245	0.505859375
2246	0.508789063
2247	0.521402995
2248	0.500325521
2249	0.501057943
2250	0.506835938
2251	0.510904948
2252	0.49235026
2253	0.521484375
2254	0.519124349
2255	0.510904948
2256	0.505371094
2257	0.497477214
2258	0.491943359
2259	0.483642578
2260	0.515055339
2261	0.511067708
2262	0.486735026
2263	0.493733724
2264	0.522623698
2265	0.521891276
2266	0.511962891
2267	0.517659505
2268	0.51578776
2269	0.508382161
2270	0.510986328
2271	0.508300781
2272	0.498209635
2273	0.498453776
2274	0.490397135
2275	0.517740885
2276	0.485839844
2277	0.520426432
2278	0.508463542
2279	0.50797526
2280	0.527994792
2281	0.50382487
2282	0.499430339
2283	0.502766927
2284	0.521158854
2285	0.493082682
2286	0.491373698
2287	0.513102214
2288	0.506673177
2289	0.49609375
2290	0.516682943
2291	0.494954427
2292	0.480957031
2293	0.516357422
2294	0.491455078
2295	0.499593099
2296	0.534749349
2297	0.529866536
2298	0.531901042
2299	0.50789388
2300	0.523193359
2301	0.525472005
2302	0.517171224
2303	0.53116862
2304	0.564860026
2305	0.51944987
2306	0.500651042
2307	0.50797526
2308	0.500651042
2309	0.510253906
2310	0.541748047
2311	0.510823568
2312	0.490804036
2313	0.513671875
2314	0.509358724
2315	0.498128255
2316	0.497395833
2317	0.511474609
2318	0.507568359
2319	0.520996094
2320	0.500488281
2321	0.540283203
2322	0.55061849
2323	0.538248698
2324	0.53108724
2325	0.552083333
2326	0.51953125
2327	0.54703776
2328	0.533610026
2329	0.526204427
2330	0.549560547
2331	0.517171224
2332	0.530924479
2333	0.509277344
2334	0.523111979
2335	0.49991862
2336	0.497965495
2337	0.507405599
2338	0.5078125
2339	0.470865885
2340	0.526448568
2341	0.497395833
2342	0.497721354
2343	0.495035807
2344	0.508951823
2345	0.499511719
2346	0.508951823
2347	0.500813802
2348	0.530110677
2349	0.501302083
2350	0.50406901
2351	0.510498047
2352	0.519205729
2353	0.548665365
2354	0.565673828
2355	0.536458333
2356	0.527099609
2357	0.52335612
2358	0.526611328
2359	0.520182292
2360	0.518066406
2361	0.485921224
2362	0.49601237
2363	0.489990234
2364	0.491455078
2365	0.478515625
2366	0.487467448
2367	0.517008464
2368	0.503092448
2369	0.52327474
2370	0.50406901
2371	0.513427734
2372	0.54703776
2373	0.547281901
2374	0.551676432
2375	0.538818359
2376	0.545735677
2377	0.549723307
2378	0.524739583
2379	0.552001953
2380	0.537272135
2381	0.513590495
2382	0.516764323
2383	0.513916016
2384	0.517252604
2385	0.520589193
2386	0.534830729
2387	0.516845703
2388	0.537516276
2389	0.496744792
2390	0.514078776
2391	0.486653646
2392	0.537434896
2393	0.506998698
2394	0.538248698
2395	0.516438802
2396	0.514729818
2397	0.508463542
2398	0.538492839
2399	0.522298177
2400	0.522460938
2401	0.549641927
2402	0.533284505
2403	0.55452474
2404	0.56640625
2405	0.546630859
2406	0.553304036
2407	0.531494141
2408	0.510253906
2409	0.505615234
2410	0.512939453
2411	0.507568359
2412	0.523030599
2413	0.501953125
2414	0.503011068
2415	0.49226888
2416	0.510253906
2417	0.506673177
2418	0.546630859
2419	0.539306641
2420	0.528808594
2421	0.531656901
2422	0.517008464
2423	0.520833333
2424	0.525797526
2425	0.514404297
2426	0.55094401
2427	0.541259766
2428	0.531738281
2429	0.534912109
2430	0.511230469
2431	0.504720052
2432	0.489664714
2433	0.51554362
2434	0.520263672
2435	0.547851563
2436	0.544108073
2437	0.523925781
2438	0.539550781
2439	0.515869141
2440	0.542724609
2441	0.493815104
2442	0.544189453
2443	0.513346354
2444	0.542480469
2445	0.514078776
2446	0.522867839
2447	0.549804688
2448	0.546061198
2449	0.531982422
2450	0.545003255
2451	0.563883464
2452	0.537516276
2453	0.539632161
2454	0.545654297
2455	0.539957682
2456	0.535725911
2457	0.533121745
2458	0.518147786
2459	0.508951823
2460	0.506754557
2461	0.517171224
2462	0.542317708
2463	0.526936849
2464	0.523844401
2465	0.500569661
2466	0.521077474
2467	0.537434896
2468	0.544433594
2469	0.554199219
2470	0.525146484
2471	0.540527344
2472	0.501139323
2473	0.496744792
2474	0.495279948
2475	0.500976563
2476	0.552815755
2477	0.529541016
2478	0.521891276
2479	0.518473307
2480	0.528645833
2481	0.501139323
2482	0.483479818
2483	0.488932292
2484	0.493001302
2485	0.528564453
2486	0.504638672
2487	0.49625651
2488	0.505533854
2489	0.48828125
2490	0.528645833
2491	0.494954427
2492	0.508870443
2493	0.502766927
2494	0.516845703
2495	0.51578776
2496	0.503173828
2497	0.528564453
2498	0.505777995
2499	0.506754557
2500	0.524983724
2501	0.516357422
2502	0.508056641
2503	0.499348958
2504	0.493733724
2505	0.519775391
2506	0.477050781
2507	0.514648438
2508	0.517578125
2509	0.530598958
2510	0.508707682
2511	0.482584635
2512	0.515950521
2513	0.510335286
2514	0.534830729
2515	0.494384766
2516	0.498291016
2517	0.53523763
2518	0.493001302
2519	0.509765625
2520	0.491780599
2521	0.508056641
2522	0.482666016
2523	0.483968099
2524	0.526367188
2525	0.504231771
2526	0.514404297
2527	0.495117188
2528	0.495035807
2529	0.501139323
2530	0.530192057
2531	0.501708984
2532	0.471923828
2533	0.476155599
2534	0.474527995
2535	0.501627604
2536	0.502360026
2537	0.486897786
2538	0.489908854
2539	0.471679688
2540	0.510172526
2541	0.501464844
2542	0.485107422
2543	0.510986328
2544	0.501708984
2545	0.496907552
2546	0.489095052
2547	0.482014974
2548	0.515218099
2549	0.499755859
2550	0.503580729
2551	0.505615234
2552	0.506591797
2553	0.47639974
2554	0.484944661
2555	0.523030599
2556	0.482666016
2557	0.487304688
2558	0.487467448
2559	0.520263672
2560	0.514811198
2561	0.502278646
2562	0.501790365
2563	0.497802734
2564	0.511962891
2565	0.496582031
2566	0.493245443
2567	0.48811849
2568	0.49601237
2569	0.467610677
2570	0.500325521
2571	0.500732422
2572	0.499104818
2573	0.511393229
2574	0.547200521
2575	0.547770182
2576	0.51180013
2577	0.528320313
2578	0.513834635
2579	0.506673177
2580	0.521240234
2581	0.504394531
2582	0.515055339
2583	0.543538411
2584	0.553466797
2585	0.552001953
2586	0.544759115
2587	0.537923177
2588	0.541910807
2589	0.51961263
2590	0.532552083
2591	0.537516276
2592	0.511149089
2593	0.505696615
2594	0.51578776
2595	0.51546224
2596	0.518391927
2597	0.502522786
2598	0.538411458
2599	0.543701172
2600	0.527994792
2601	0.506347656
2602	0.528645833
2603	0.49235026
2604	0.495279948
2605	0.514811198
2606	0.506998698
2607	0.502685547
2608	0.510172526
2609	0.531494141
2610	0.516764323
2611	0.517171224
2612	0.499104818
2613	0.489583333
2614	0.517659505
2615	0.502685547
2616	0.51546224
2617	0.478841146
2618	0.525553385
2619	0.49991862
2620	0.535400391
2621	0.509684245
2622	0.51570638
2623	0.517903646
2624	0.500406901
2625	0.514811198
2626	0.514729818
2627	0.540364583
2628	0.523844401
2629	0.525227865
2630	0.520751953
2631	0.534261068
2632	0.527913411
2633	0.550130208
2634	0.559814453
2635	0.560953776
2636	0.54313151
2637	0.547200521
2638	0.574951172
2639	0.536132813
2640	0.516520182
2641	0.540201823
2642	0.516927083
2643	0.500325521
2644	0.52327474
2645	0.538574219
2646	0.521647135
2647	0.503336589
2648	0.51180013
2649	0.55460612
2650	0.533528646
2651	0.52327474
2652	0.51944987
2653	0.507568359
2654	0.500406901
2655	0.498291016
2656	0.498209635
2657	0.510416667
2658	0.517171224
2659	0.530273438
2660	0.502522786
2661	0.487874349
2662	0.478597005
2663	0.469563802
2664	0.516438802
2665	0.488525391
2666	0.494466146
2667	0.510986328
2668	0.518066406
2669	0.509602865
2670	0.54313151
2671	0.51155599
2672	0.504882813
2673	0.483561198
2674	0.46858724
2675	0.502522786
2676	0.504557292
2677	0.49617513
2678	0.494303385
2679	0.512207031
2680	0.508544922
2681	0.517578125
2682	0.508382161
2683	0.503499349
2684	0.500976563
2685	0.503092448
2686	0.505126953
2687	0.504882813
2688	0.513834635
2689	0.489501953
2690	0.491048177
2691	0.503417969
2692	0.502522786
2693	0.504882813
2694	0.50773112
2695	0.520751953
2696	0.498209635
2697	0.478352865
2698	0.494059245
2699	0.515380859
2700	0.517659505
2701	0.509358724
2702	0.481526693
2703	0.499755859
2704	0.51180013
2705	0.523763021
2706	0.502441406
2707	0.491292318
2708	0.495524089
2709	0.517089844
2710	0.478027344
2711	0.492431641
2712	0.477132161
2713	0.511474609
2714	0.503255208
2715	0.468343099
2716	0.470703125
2717	0.51554362
2718	0.49601237
2719	0.490641276
2720	0.512044271
2721	0.481282552
2722	0.479166667
2723	0.463541667
2724	0.483235677
2725	0.513264974
2726	0.502115885
2727	0.497884115
2728	0.529459635
2729	0.532307943
2730	0.545735677
2731	0.503173828
2732	0.514567057
2733	0.489908854
2734	0.51188151
2735	0.50390625
2736	0.490397135
2737	0.489990234
2738	0.490559896
2739	0.477945964
2740	0.489664714
2741	0.486572266
2742	0.516031901
2743	0.50773112
2744	0.49202474
2745	0.509684245
2746	0.51578776
2747	0.487548828
2748	0.501790365
2749	0.509684245
2750	0.512532552
2751	0.497558594
2752	0.494222005
2753	0.499023438
2754	0.520833333
2755	0.52734375
2756	0.501790365
2757	0.499023438
2758	0.507324219
2759	0.542154948
2760	0.515625
2761	0.519042969
2762	0.490478516
2763	0.534830729
2764	0.505696615
2765	0.476155599
2766	0.472249349
2767	0.506429036
2768	0.498860677
2769	0.496663411
2770	0.520833333
2771	0.491943359
2772	0.479166667
2773	0.48038737
2774	0.497477214
2775	0.497314453
2776	0.50764974
2777	0.510742188
2778	0.530680339
2779	0.539469401
2780	0.545166016
2781	0.500976563
2782	0.506835938
2783	0.498942057
2784	0.498697917
2785	0.490722656
2786	0.474446615
2787	0.472412109
2788	0.500651042
2789	0.481282552
2790	0.496663411
2791	0.480957031
2792	0.491210938
2793	0.510498047
2794	0.510904948
2795	0.499430339
2796	0.49625651
2797	0.476888021
2798	0.489746094
2799	0.502278646
2800	0.503336589
2801	0.494140625
2802	0.507486979
2803	0.500813802
2804	0.493896484
2805	0.515136719
2806	0.487141927
2807	0.501057943
2808	0.517089844
2809	0.538085938
2810	0.520670573
2811	0.500488281
2812	0.506184896
2813	0.486572266
2814	0.504475911
2815	0.501953125
2816	0.518066406
2817	0.508219401
2818	0.526855469
2819	0.521891276
2820	0.528727214
2821	0.524902344
2822	0.491048177
2823	0.493733724
2824	0.502360026
2825	0.516927083
2826	0.53898112
2827	0.516601563
2828	0.481282552
2829	0.52360026
2830	0.520019531
2831	0.482584635
2832	0.513916016
2833	0.51163737
2834	0.502441406
2835	0.51944987
2836	0.508056641
2837	0.48429362
2838	0.528076172
2839	0.510579427
2840	0.531494141
2841	0.512776693
2842	0.49226888
2843	0.506754557
2844	0.521809896
2845	0.495524089
2846	0.511474609
2847	0.505126953
2848	0.50382487
2849	0.524902344
2850	0.551025391
2851	0.505289714
2852	0.510335286
2853	0.504394531
2854	0.496988932
2855	0.547770182
2856	0.505615234
2857	0.519124349
2858	0.526367188
2859	0.525227865
2860	0.517985026
2861	0.530110677
2862	0.525878906
2863	0.508870443
2864	0.523763021
2865	0.506835938
2866	0.539306641
2867	0.514322917
2868	0.519287109
2869	0.534016927
2870	0.5078125
2871	0.553955078
2872	0.510742188
2873	0.509928385
2874	0.545572917
2875	0.530192057
2876	0.565022786
2877	0.538248698
2878	0.487141927
2879	0.539957682
2880	0.542236328
2881	0.491373698
2882	0.52360026
2883	0.499104818
2884	0.541992188
2885	0.571370443
2886	0.567952474
2887	0.544677734
2888	0.556803385
2889	0.553873698
2890	0.552571615
2891	0.544840495
2892	0.51936849
2893	0.520263672
2894	0.50797526
2895	0.509195964
2896	0.545572917
2897	0.541666667
2898	0.513509115
2899	0.530354818
2900	0.543212891
2901	0.51180013
2902	0.506835938
2903	0.544759115
2904	0.54703776
2905	0.547932943
2906	0.518798828
2907	0.547281901
2908	0.528076172
2909	0.504638672
2910	0.513509115
2911	0.549804688
2912	0.513997396
2913	0.5390625
2914	0.533610026
2915	0.50382487
2916	0.514811198
2917	0.510986328
2918	0.510986328
2919	0.526529948
2920	0.541178385
2921	0.55078125
2922	0.517171224
2923	0.521647135
2924	0.536783854
2925	0.525390625
2926	0.554117839
2927	0.513020833
2928	0.51188151
2929	0.524576823
2930	0.524332682
2931	0.492757161
2932	0.522379557
2933	0.518717448
2934	0.545491536
2935	0.539550781
2936	0.53116862
2937	0.562174479
2938	0.530192057
2939	0.522135417
2940	0.53507487
2941	0.53125
2942	0.517171224
2943	0.527099609
2944	0.498046875
2945	0.538574219
2946	0.523030599
2947	0.505696615
2948	0.491617839
2949	0.48836263
2950	0.487955729
2951	0.516682943
2952	0.515055339
2953	0.534586589
2954	0.530029297
2955	0.496826172
2956	0.494384766
2957	0.540934245
2958	0.519205729
2959	0.497395833
2960	0.512858073
2961	0.528076172
2962	0.505615234
2963	0.508056641
2964	0.522949219
2965	0.518636068
2966	0.531901042
2967	0.535807292
2968	0.525472005
2969	0.527750651
2970	0.562011719
2971	0.54296875
2972	0.537597656
2973	0.533040365
2974	0.508707682
2975	0.533528646
2976	0.518961589
2977	0.502197266
2978	0.522135417
2979	0.505371094
2980	0.532552083
2981	0.564290365
2982	0.541992188
2983	0.521240234
2984	0.499267578
2985	0.494303385
2986	0.510335286
2987	0.523111979
2988	0.518636068
2989	0.491780599
2990	0.50390625
2991	0.514241536
2992	0.531575521
2993	0.534749349
2994	0.521728516
2995	0.512451172
2996	0.503580729
2997	0.493652344
2998	0.51171875
2999	0.498779297
3000	0.48811849
3001	0.514078776
3002	0.537597656
3003	0.515950521
3004	0.48844401
3005	0.497314453
3006	0.513020833
3007	0.544677734
3008	0.540445964
3009	0.513264974
3010	0.524251302
3011	0.512858073
3012	0.522623698
3013	0.506510417
3014	0.512776693
3015	0.513020833
3016	0.529703776
3017	0.548828125
3018	0.536295573
3019	0.527832031
3020	0.527018229
3021	0.537027995
3022	0.562988281
3023	0.540608724
3024	0.534505208
3025	0.543538411
3026	0.531819661
3027	0.526285807
3028	0.530192057
3029	0.514404297
3030	0.544026693
3031	0.595947266
3032	0.544026693
3033	0.506835938
3034	0.486979167
3035	0.485026042
3036	0.516438802
3037	0.51546224
3038	0.52327474
3039	0.539876302
3040	0.542073568
3041	0.524414063
3042	0.540608724
3043	0.545003255
3044	0.556477865
3045	0.50406901
3046	0.50008138
3047	0.514892578
3048	0.537027995
3049	0.502197266
3050	0.530110677
3051	0.490071615
3052	0.517578125
3053	0.50789388
3054	0.502034505
3055	0.540039063
3056	0.549235026
3057	0.54313151
3058	0.528889974
3059	0.533447266
3060	0.530029297
3061	0.509684245
3062	0.555013021
3063	0.520182292
3064	0.519938151
3065	0.495524089
3066	0.51969401
3067	0.525309245
3068	0.51578776
3069	0.516113281
3070	0.528157552
3071	0.525065104
3072	0.561767578
3073	0.529866536
3074	0.540120443
3075	0.568766276
3076	0.540934245
3077	0.544026693
3078	0.556559245
3079	0.545979818
3080	0.528727214
3081	0.562825521
3082	0.52360026
3083	0.50797526
3084	0.499674479
3085	0.491373698
3086	0.479654948
3087	0.526855469
3088	0.501302083
3089	0.567708333
3090	0.603027344
3091	0.55061849
3092	0.53889974
3093	0.534016927
3094	0.561197917
3095	0.531575521
3096	0.494791667
3097	0.51936849
3098	0.537923177
3099	0.490071615
3100	0.568196615
3101	0.492675781
3102	0.501953125
3103	0.484700521
3104	0.505696615
3105	0.559570313
