epoch;Average comm savings
1666;0.564082031
1667;0.563916016
1668;0.563867188
1669;0.56383138
1670;0.56383138
1671;0.56375651
1672;0.563873698
1673;0.563834635
1674;0.563763021
1675;0.563727214
1676;0.563746745
1677;0.56375651
1678;0.563522135
1679;0.56358724
1680;0.563235677
1681;0.563349609
1682;0.563313802
1683;0.563258464
1684;0.563193359
1685;0.563183594
1686;0.563336589
1687;0.563531901
1688;0.563479818
1689;0.563567708
1690;0.563694661
1691;0.563863932
1692;0.564075521
1693;0.564287109
1694;0.56430013
1695;0.564248047
1696;0.564186198
1697;0.56430013
1698;0.564189453
1699;0.564169922
1700;0.564117839
1701;0.564163411
1702;0.564231771
1703;0.564248047
1704;0.564475911
1705;0.564335938
1706;0.564329427
1707;0.564319661
1708;0.564527995
1709;0.564505208
1710;0.564290365
1711;0.564205729
1712;0.564163411
1713;0.564179688
1714;0.564186198
1715;0.564153646
1716;0.563942057
1717;0.564182943
1718;0.56406901
1719;0.563942057
1720;0.563857422
1721;0.564075521
1722;0.564010417
1723;0.564036458
1724;0.564088542
1725;0.564033203
1726;0.563880208
1727;0.563714193
1728;0.563834635
1729;0.563785807
1730;0.56390625
1731;0.563642578
1732;0.563388672
1733;0.563427734
1734;0.563544922
1735;0.563606771
1736;0.563277995
1737;0.563170573
1738;0.563343099
1739;0.563209635
1740;0.563177083
1741;0.563147786
1742;0.56297526
1743;0.562750651
1744;0.562373047
1745;0.562281901
1746;0.562333984
1747;0.562327474
1748;0.562431641
1749;0.562431641
1750;0.562327474
1751;0.562281901
1752;0.562259115
1753;0.5621875
1754;0.561959635
1755;0.562070313
1756;0.562102865
1757;0.562080078
1758;0.561809896
1759;0.561819661
1760;0.561878255
1761;0.561979167
1762;0.562109375
1763;0.56203776
1764;0.562050781
1765;0.562096354
1766;0.562220052
1767;0.562080078
1768;0.562050781
1769;0.562132161
1770;0.56210612
1771;0.562054036
1772;0.562115885
1773;0.562096354
1774;0.56202474
1775;0.562063802
1776;0.561962891
1777;0.561988932
1778;0.562086589
1779;0.561946615
1780;0.561914063
1781;0.561940104
1782;0.562115885
1783;0.562184245
1784;0.562255859
1785;0.562184245
1786;0.562067057
1787;0.562047526
1788;0.561979167
1789;0.561894531
1790;0.561858724
1791;0.561708984
1792;0.561940104
1793;0.56188151
1794;0.56203125
1795;0.562171224
1796;0.562233073
1797;0.562236328
1798;0.562259115
1799;0.562356771
1800;0.562421875
1801;0.562174479
1802;0.562014974
1803;0.561953125
1804;0.561930339
1805;0.562119141
1806;0.562145182
1807;0.562154948
1808;0.562369792
1809;0.562519531
1810;0.562535807
1811;0.562552083
1812;0.562431641
1813;0.562460938
1814;0.562249349
1815;0.562145182
1816;0.562148438
1817;0.562320964
1818;0.562379557
1819;0.562516276
1820;0.562539062
1821;0.562467448
1822;0.562408854
1823;0.562154948
1824;0.562197266
1825;0.562207031
1826;0.562278646
1827;0.562399089
1828;0.562236328
1829;0.56233724
1830;0.562447917
1831;0.562610677
1832;0.562620443
1833;0.562347005
1834;0.562272135
1835;0.562135417
1836;0.562265625
1837;0.562154948
1838;0.562158203
1839;0.562203776
1840;0.562438151
1841;0.562363281
1842;0.56226237
1843;0.562164714
1844;0.562379557
1845;0.562294922
1846;0.562184245
1847;0.5621875
1848;0.562041016
1849;0.561803385
1850;0.561741536
1851;0.561979167
1852;0.562041016
1853;0.562070313
1854;0.562067057
1855;0.561835937
1856;0.561699219
1857;0.561656901
1858;0.561582031
1859;0.561438802
1860;0.56140625
1861;0.561370443
1862;0.561432292
1863;0.561402995
1864;0.561494141
1865;0.561669922
1866;0.561533203
1867;0.561315104
1868;0.56133138
1869;0.56108724
1870;0.561038411
1871;0.561035156
1872;0.561207682
1873;0.561194661
1874;0.561178385
1875;0.561220703
1876;0.561305339
1877;0.561305339
1878;0.561360677
1879;0.561516927
1880;0.561526693
1881;0.561500651
1882;0.561630859
1883;0.561819661
1884;0.56188151
1885;0.561822917
1886;0.561894531
1887;0.561770833
1888;0.561790365
1889;0.561861979
1890;0.561676432
1891;0.561630859
1892;0.561650391
1893;0.561728516
1894;0.561663411
1895;0.561822917
1896;0.561832682
1897;0.561777344
1898;0.561816406
1899;0.561891276
1900;0.561917318
1901;0.561878255
1902;0.561940104
1903;0.561855469
1904;0.561966146
1905;0.561979167
1906;0.56210612
1907;0.562115885
1908;0.562102865
1909;0.562099609
1910;0.562089844
1911;0.562151693
1912;0.562135417
1913;0.562197266
1914;0.562216797
1915;0.562054036
1916;0.56211263
1917;0.562141927
1918;0.56195638
1919;0.562034505
1920;0.561985677
1921;0.561988932
1922;0.561845703
1923;0.561966146
1924;0.561865234
1925;0.561943359
1926;0.561829427
1927;0.561891276
1928;0.561901042
1929;0.561832682
1930;0.561770833
1931;0.561748047
1932;0.561559245
1933;0.561425781
1934;0.561396484
1935;0.561523438
1936;0.56155599
1937;0.561839193
1938;0.561666667
1939;0.561617839
1940;0.561585286
1941;0.56180013
1942;0.561728516
1943;0.561731771
1944;0.561513672
1945;0.561474609
1946;0.561503906
1947;0.561464844
1948;0.561396484
1949;0.561533203
1950;0.561464844
1951;0.561416016
1952;0.561328125
1953;0.561422526
1954;0.561435547
1955;0.561354167
1956;0.56133138
1957;0.561432292
1958;0.561341146
1959;0.561305339
1960;0.561295573
1961;0.561126302
1962;0.561044922
1963;0.56101888
1964;0.560966797
1965;0.561022135
1966;0.561064453
1967;0.560989583
1968;0.561142578
1969;0.561188151
1970;0.561165365
1971;0.561057943
1972;0.560976563
1973;0.560950521
1974;0.561035156
1975;0.560761719
1976;0.560865885
1977;0.560800781
1978;0.560722656
1979;0.560641276
1980;0.560641276
1981;0.560712891
1982;0.560667318
1983;0.560826823
1984;0.560758464
1985;0.56078125
1986;0.560830078
1987;0.560810547
1988;0.56093099
1989;0.561038411
1990;0.561097005
1991;0.5609375
1992;0.560895182
1993;0.561038411
1994;0.561048177
1995;0.561022135
1996;0.560960286
1997;0.561038411
1998;0.561077474
1999;0.560963542
2000;0.561025391
2001;0.561067708
2002;0.56108724
2003;0.56124349
2004;0.561155599
2005;0.561376953
2006;0.561210938
2007;0.561064453
2008;0.561123047
2009;0.561266276
2010;0.561298828
2011;0.561223958
2012;0.561276042
2013;0.561227214
2014;0.561181641
2015;0.561318359
2016;0.56133138
2017;0.561640625
2018;0.561611328
2019;0.561604818
2020;0.561510417
2021;0.561647135
2022;0.561656901
2023;0.561822917
2024;0.561751302
2025;0.562115885
2026;0.562167969
2027;0.562076823
2028;0.56195638
2029;0.562044271
2030;0.562005208
2031;0.561943359
2032;0.56210612
2033;0.561982422
2034;0.562034505
2035;0.561930339
2036;0.561884766
2037;0.561744792
2038;0.56172526
2039;0.561575521
2040;0.561650391
2041;0.561715495
2042;0.56188151
2043;0.561888021
2044;0.562099609
2045;0.562285156
2046;0.562392578
2047;0.562272135
2048;0.562294922
2049;0.562490234
2050;0.562379557
2051;0.56242513
2052;0.562513021
2053;0.562382813
2054;0.562236328
2055;0.562200521
2056;0.562324219
2057;0.562347005
2058;0.562294922
2059;0.562259115
2060;0.562213542
2061;0.562307943
2062;0.562415365
2063;0.562561849
2064;0.562718099
2065;0.562558594
2066;0.562444661
2067;0.562255859
2068;0.562340495
2069;0.562317708
2070;0.562460938
2071;0.562363281
2072;0.562415365
2073;0.562545573
2074;0.562545573
2075;0.562379557
2076;0.562252604
2077;0.56233724
2078;0.562483724
2079;0.562389323
2080;0.562480469
2081;0.562587891
2082;0.562467448
2083;0.562526042
2084;0.562535807
2085;0.562604167
2086;0.562617188
2087;0.562701823
2088;0.562692057
2089;0.562701823
2090;0.562666016
2091;0.56266276
2092;0.562620443
2093;0.562526042
2094;0.562402344
2095;0.562154948
2096;0.561936849
2097;0.561943359
2098;0.561754557
2099;0.561484375
2100;0.561477865
2101;0.561513672
2102;0.561360677
2103;0.561305339
2104;0.561402995
2105;0.561285807
2106;0.561132813
2107;0.561217448
2108;0.56125651
2109;0.561149089
2110;0.561223958
2111;0.561344401
2112;0.561282552
2113;0.561080729
2114;0.560986328
2115;0.56101237
2116;0.561028646
2117;0.561207682
2118;0.561158854
2119;0.561197917
2120;0.56125651
2121;0.561276042
2122;0.561246745
2123;0.561031901
2124;0.561038411
2125;0.561142578
2126;0.561269531
2127;0.561344401
2128;0.561503906
2129;0.561604818
2130;0.561559245
2131;0.561435547
2132;0.561464844
2133;0.561383464
2134;0.561416016
2135;0.561552734
2136;0.561442057
2137;0.561360677
2138;0.561402995
2139;0.561344401
2140;0.561223958
2141;0.561363932
2142;0.561123047
2143;0.561123047
2144;0.561132813
2145;0.561064453
2146;0.561276042
2147;0.561383464
2148;0.561673177
2149;0.561884766
2150;0.561842448
2151;0.561653646
2152;0.561660156
2153;0.561686198
2154;0.56164388
2155;0.561611328
2156;0.561754557
2157;0.561585286
2158;0.56156901
2159;0.561722005
2160;0.561575521
2161;0.561497396
2162;0.561497396
2163;0.561621094
2164;0.5615625
2165;0.561604818
2166;0.561526693
2167;0.561354167
2168;0.561263021
2169;0.561223958
2170;0.561155599
2171;0.561223958
2172;0.561373698
2173;0.56140625
2174;0.561494141
2175;0.561474609
2176;0.561533203
2177;0.561477865
2178;0.561302083
2179;0.561158854
2180;0.561009115
2181;0.561048177
2182;0.561129557
2183;0.561149089
2184;0.56117513
2185;0.561044922
2186;0.56101237
2187;0.561110026
2188;0.561158854
2189;0.561149089
2190;0.561184896
2191;0.561054688
2192;0.561289063
2193;0.561259766
2194;0.561067708
2195;0.561272786
2196;0.561321615
2197;0.561416016
2198;0.561227214
2199;0.561145833
2200;0.561380208
2201;0.561513672
2202;0.561614583
2203;0.561699219
2204;0.561907552
2205;0.561904297
2206;0.561923828
2207;0.562047526
2208;0.561936849
2209;0.562014974
2210;0.562047526
2211;0.562050781
2212;0.562008464
2213;0.56195638
2214;0.561985677
2215;0.561995443
2216;0.562366536
2217;0.56226888
2218;0.562327474
2219;0.56241862
2220;0.56250651
2221;0.562477214
2222;0.562281901
2223;0.562265625
2224;0.562281901
2225;0.56226888
2226;0.562141927
2227;0.562216797
2228;0.562200521
2229;0.562382813
2230;0.562304688
2231;0.562366536
2232;0.562434896
2233;0.562431641
2234;0.562246094
2235;0.562317708
2236;0.562392578
2237;0.562415365
2238;0.562363281
2239;0.562373047
2240;0.562408854
2241;0.562477214
2242;0.562382813
2243;0.56235026
2244;0.562457682
2245;0.562428385
2246;0.562278646
2247;0.562099609
2248;0.56218099
2249;0.562080078
2250;0.561992188
2251;0.562067057
2252;0.562164714
2253;0.562073568
2254;0.562047526
2255;0.56210612
2256;0.562132161
2257;0.562001953
2258;0.562203776
2259;0.562067057
2260;0.562083333
2261;0.561998698
2262;0.561930339
2263;0.56194987
2264;0.562008464
2265;0.561966146
2266;0.561783854
2267;0.56203776
2268;0.561966146
2269;0.561946615
2270;0.561803385
2271;0.561884766
2272;0.561975911
2273;0.561923828
2274;0.56179362
2275;0.561813151
2276;0.561910807
2277;0.561806641
2278;0.561816406
2279;0.561692708
2280;0.561888021
2281;0.561803385
2282;0.561634115
2283;0.561741536
2284;0.561894531
2285;0.561774089
2286;0.561650391
2287;0.561774089
2288;0.56180013
2289;0.561897786
2290;0.561888021
2291;0.561813151
2292;0.561754557
2293;0.561845703
2294;0.561979167
2295;0.561946615
2296;0.561953125
2297;0.562041016
2298;0.561946615
2299;0.562018229
2300;0.562027995
2301;0.562050781
2302;0.561946615
2303;0.561966146
2304;0.56194987
2305;0.561920573
2306;0.561871745
2307;0.562054036
2308;0.561982422
2309;0.561995443
2310;0.561966146
2311;0.562213542
2312;0.562281901
2313;0.562216797
2314;0.562119141
2315;0.562210286
2316;0.562255859
2317;0.562255859
2318;0.562412109
2319;0.562353516
2320;0.562298177
2321;0.562304688
2322;0.562252604
2323;0.56203125
2324;0.5621875
2325;0.562008464
2326;0.561966146
2327;0.561923828
2328;0.561966146
2329;0.561878255
2330;0.561930339
2331;0.561979167
2332;0.561923828
2333;0.561888021
2334;0.561845703
2335;0.561917318
2336;0.561985677
2337;0.561774089
2338;0.561653646
2339;0.561686198
2340;0.561624349
2341;0.56171875
2342;0.561708984
2343;0.561627604
2344;0.561572266
2345;0.561546224
2346;0.561507161
2347;0.561451823
2348;0.561595052
2349;0.561552734
2350;0.561438802
2351;0.561383464
2352;0.561285807
2353;0.561158854
2354;0.561106771
2355;0.561142578
2356;0.561090495
2357;0.560979818
2358;0.561009115
2359;0.560996094
2360;0.561048177
2361;0.560940755
2362;0.561028646
2363;0.561158854
2364;0.561083984
2365;0.560999349
2366;0.560908203
2367;0.560768229
2368;0.560686849
2369;0.560670573
2370;0.560683594
2371;0.560696615
2372;0.560693359
2373;0.560979818
2374;0.560914714
2375;0.561028646
2376;0.561025391
2377;0.561097005
2378;0.561197917
2379;0.561240234
2380;0.561220703
2381;0.561158854
2382;0.561311849
2383;0.561217448
2384;0.561269531
2385;0.561370443
2386;0.561471354
2387;0.561539714
2388;0.561624349
2389;0.561621094
2390;0.561699219
2391;0.561582031
2392;0.561689453
2393;0.561855469
2394;0.561946615
2395;0.562018229
2396;0.561988932
2397;0.562021484
2398;0.56195638
2399;0.562083333
2400;0.562119141
2401;0.561962891
2402;0.56211263
2403;0.562197266
2404;0.562408854
2405;0.562317708
2406;0.56242513
2407;0.562447917
2408;0.562428385
2409;0.562421875
2410;0.562379557
2411;0.56249349
2412;0.562464193
2413;0.562311198
2414;0.562408854
2415;0.562347005
2416;0.562363281
2417;0.562373047
2418;0.562395833
2419;0.562412109
2420;0.562490234
2421;0.56234375
2422;0.562324219
2423;0.562285156
2424;0.562301432
2425;0.562324219
2426;0.562317708
2427;0.562285156
2428;0.562246094
2429;0.562255859
2430;0.562223307
2431;0.562255859
2432;0.562229818
2433;0.56226888
2434;0.56219401
2435;0.561988932
2436;0.561995443
2437;0.561858724
2438;0.561728516
2439;0.561604818
2440;0.561494141
2441;0.561510417
2442;0.561419271
2443;0.561334635
2444;0.561370443
2445;0.56125
2446;0.561233724
2447;0.561285807
2448;0.561165365
2449;0.561145833
2450;0.561119792
2451;0.561302083
2452;0.561236979
2453;0.561266276
2454;0.560983073
2455;0.561041667
2456;0.56109375
2457;0.560989583
2458;0.560924479
2459;0.560953776
2460;0.561025391
2461;0.560966797
2462;0.560849609
2463;0.560914714
2464;0.560885417
2465;0.561090495
2466;0.561048177
2467;0.561220703
2468;0.561223958
2469;0.561152344
2470;0.561197917
2471;0.561217448
2472;0.561201172
2473;0.561162109
2474;0.561155599
2475;0.561162109
2476;0.561266276
2477;0.561292318
2478;0.561152344
2479;0.561315104
2480;0.561360677
2481;0.561305339
2482;0.561370443
2483;0.561367188
2484;0.561269531
2485;0.561321615
2486;0.561217448
2487;0.56140625
2488;0.561588542
2489;0.561611328
2490;0.561764323
2491;0.561767578
2492;0.561842448
2493;0.561907552
2494;0.56172526
2495;0.561663411
2496;0.561640625
2497;0.561663411
2498;0.561748047
2499;0.561689453
2500;0.561816406
2501;0.561774089
2502;0.561861979
2503;0.561829427
2504;0.561858724
2505;0.562008464
2506;0.561816406
2507;0.561865234
2508;0.562011719
2509;0.561940104
2510;0.561888021
2511;0.561871745
2512;0.562044271
2513;0.562021484
2514;0.56211263
2515;0.561966146
2516;0.561962891
2517;0.561761068
2518;0.56186849
2519;0.561995443
2520;0.562125651
2521;0.562054036
2522;0.562132161
2523;0.562301432
2524;0.562333984
2525;0.562470703
2526;0.562317708
2527;0.562402344
2528;0.562529297
2529;0.56249349
2530;0.562509766
2531;0.562539063
2532;0.562568359
2533;0.562672526
2534;0.562815755
2535;0.563024089
2536;0.563053385
2537;0.56304362
2538;0.562942708
2539;0.562867839
2540;0.56280599
2541;0.562874349
2542;0.562926432
2543;0.562724609
2544;0.562695313
2545;0.562906901
2546;0.562952474
2547;0.562854818
2548;0.562740885
2549;0.562711589
2550;0.562607422
2551;0.562539063
2552;0.56235026
2553;0.562311198
2554;0.562291667
2555;0.562373047
2556;0.56250651
2557;0.562532552
2558;0.562434896
2559;0.56249349
2560;0.562636719
2561;0.562623698
2562;0.562490234
2563;0.5625
2564;0.562539063
2565;0.562571615
2566;0.56250651
2567;0.562666016
2568;0.562558594
2569;0.562516276
2570;0.562519531
2571;0.562548828
2572;0.562571615
2573;0.562509766
2574;0.562600911
2575;0.562486979
2576;0.562552083
2577;0.562578125
2578;0.56250651
2579;0.562470703
2580;0.562558594
2581;0.562480469
2582;0.56233724
2583;0.56241862
2584;0.562464193
2585;0.56234375
2586;0.56241862
2587;0.562366536
2588;0.562643229
2589;0.562848307
2590;0.56280599
2591;0.56281901
2592;0.5628125
2593;0.562942708
2594;0.56311849
2595;0.562910156
2596;0.562919922
2597;0.562945964
2598;0.563160807
2599;0.563219401
2600;0.563473307
2601;0.563544922
2602;0.563658854
2603;0.563717448
2604;0.563857422
2605;0.563785807
2606;0.563577474
2607;0.563636068
2608;0.563548177
2609;0.563525391
2610;0.563476563
2611;0.563492839
2612;0.563531901
2613;0.563535156
2614;0.563574219
2615;0.563567708
2616;0.563805339
2617;0.563688151
2618;0.563772786
2619;0.563701172
2620;0.563486328
2621;0.563509115
2622;0.563632812
2623;0.563662109
2624;0.563561198
2625;0.563499349
2626;0.563398437
2627;0.563375651
2628;0.563372396
2629;0.563466797
2630;0.563336589
2631;0.563382161
2632;0.563271484
2633;0.563186849
2634;0.563128255
2635;0.563157552
2636;0.56304362
2637;0.562923177
2638;0.56273763
2639;0.562682292
2640;0.562679036
2641;0.562760417
2642;0.562900391
2643;0.562945964
2644;0.56296875
2645;0.562988281
2646;0.563085938
2647;0.563066406
2648;0.56305013
2649;0.563020833
2650;0.562796224
2651;0.562822266
2652;0.562786458
2653;0.562734375
2654;0.56264974
2655;0.56273112
2656;0.562845052
2657;0.562910156
2658;0.563098958
2659;0.563095703
2660;0.563066406
2661;0.563076172
2662;0.563242188
2663;0.563307292
2664;0.563291016
2665;0.56343099
2666;0.563346354
2667;0.563326823
2668;0.56320638
2669;0.563401693
2670;0.563411458
2671;0.56360026
2672;0.563492839
2673;0.563619792
2674;0.563551432
2675;0.563570964
2676;0.563704427
2677;0.563616536
2678;0.563662109
2679;0.56366862
2680;0.563662109
2681;0.563769531
2682;0.563834635
2683;0.563714193
2684;0.563795573
2685;0.563759766
2686;0.56382487
2687;0.56391276
2688;0.563759766
2689;0.563785807
2690;0.563886719
2691;0.563717448
2692;0.563574219
2693;0.56351237
2694;0.563375651
2695;0.563470052
2696;0.563554687
2697;0.563421224
2698;0.563440755
2699;0.563496094
2700;0.563457031
2701;0.563434245
2702;0.563457031
2703;0.563502604
2704;0.563538411
2705;0.563424479
2706;0.563476562
2707;0.563417969
2708;0.563297526
2709;0.563388672
2710;0.563515625
2711;0.563525391
2712;0.563255208
2713;0.563271484
2714;0.563291016
2715;0.563121745
2716;0.563173828
2717;0.563232422
2718;0.563372396
2719;0.56320638
2720;0.563134766
2721;0.563108724
2722;0.563095703
2723;0.562845052
2724;0.56305013
2725;0.563105469
2726;0.563085937
2727;0.563177083
2728;0.563147786
2729;0.563056641
2730;0.56319987
2731;0.562998047
2732;0.563102214
2733;0.563157552
2734;0.563082682
2735;0.563255208
2736;0.563421224
2737;0.563317057
2738;0.563300781
2739;0.563300781
2740;0.563310547
2741;0.563391927
2742;0.563427734
2743;0.563486328
2744;0.563570964
2745;0.563486328
2746;0.56336263
2747;0.563662109
2748;0.563649089
2749;0.563658854
2750;0.563766276
2751;0.563746745
2752;0.563688151
2753;0.563854167
2754;0.563886719
2755;0.563850911
2756;0.563948568
2757;0.564029948
2758;0.564042969
2759;0.564010417
2760;0.564000651
2761;0.564052734
2762;0.564313151
2763;0.564459635
2764;0.564375
2765;0.564479167
2766;0.564342448
2767;0.564462891
2768;0.56445638
2769;0.564550781
2770;0.564707031
2771;0.564479167
2772;0.564345703
2773;0.564488932
2774;0.564205729
2775;0.564124349
2776;0.56414388
2777;0.564179687
2778;0.564195964
2779;0.564182943
2780;0.563990885
2781;0.564215495
2782;0.564163411
2783;0.564095052
2784;0.564052734
2785;0.56398763
2786;0.564010417
2787;0.564222005
2788;0.564361979
2789;0.564352214
2790;0.564378255
2791;0.564423828
2792;0.564544271
2793;0.564635417
2794;0.564589844
2795;0.564713542
2796;0.564749349
2797;0.56445638
2798;0.564261068
2799;0.564160156
2800;0.564059245
2801;0.564029948
2802;0.563997396
2803;0.563785807
2804;0.563707682
2805;0.563723958
2806;0.563701172
2807;0.563564453
2808;0.563577474
2809;0.563466797
2810;0.563336589
2811;0.563398438
2812;0.563190104
2813;0.563082682
2814;0.563121745
2815;0.563059896
2816;0.563079427
2817;0.562942708
2818;0.562936198
2819;0.562858073
2820;0.562786458
2821;0.562932943
2822;0.563027344
2823;0.562932943
2824;0.563164063
2825;0.563238932
2826;0.56305013
2827;0.562972005
2828;0.562942708
2829;0.562802734
2830;0.56288737
2831;0.562779948
2832;0.562815755
2833;0.562981771
2834;0.563011068
2835;0.562835286
2836;0.562548828
2837;0.56241862
2838;0.562376302
2839;0.562353516
2840;0.562301432
2841;0.562298177
2842;0.562080078
2843;0.561995443
2844;0.562083333
2845;0.562125651
2846;0.562138672
2847;0.562301432
2848;0.562480469
2849;0.562639974
2850;0.562552083
2851;0.562516276
2852;0.562587891
2853;0.562594401
2854;0.562626953
2855;0.562587891
2856;0.562373047
2857;0.562561849
2858;0.56258138
2859;0.562643229
2860;0.562646484
2861;0.56235026
2862;0.562421875
2863;0.562327474
2864;0.562145182
2865;0.562154948
2866;0.56235026
2867;0.562513021
2868;0.562464193
2869;0.56266276
2870;0.562757161
2871;0.56280599
2872;0.562783203
2873;0.562832031
2874;0.562698568
2875;0.562750651
2876;0.562825521
2877;0.562744141
2878;0.56257487
2879;0.562721354
2880;0.56288737
2881;0.562955729
2882;0.562916667
2883;0.562675781
2884;0.562718099
2885;0.562916667
2886;0.562884115
2887;0.562884115
2888;0.563017578
2889;0.563082682
2890;0.563059896
2891;0.563069661
2892;0.563245443
2893;0.563222656
2894;0.563193359
2895;0.563105469
2896;0.563033854
2897;0.563183594
2898;0.563229167
2899;0.563082682
2900;0.563294271
2901;0.56327474
2902;0.563378906
2903;0.563525391
2904;0.563574219
2905;0.563619792
2906;0.563710938
2907;0.563753255
2908;0.563841146
2909;0.563844401
2910;0.563759766
2911;0.563714193
2912;0.563821615
2913;0.563671875
2914;0.563994141
2915;0.563938802
2916;0.563837891
2917;0.563665365
2918;0.563616536
2919;0.563411458
2920;0.563590495
2921;0.563382161
2922;0.563411458
2923;0.563483073
2924;0.563567708
2925;0.56344401
2926;0.563603516
2927;0.563808594
2928;0.56398112
2929;0.564023438
2930;0.563802083
2931;0.563834635
2932;0.563977865
2933;0.56414388
2934;0.564173177
2935;0.563990885
2936;0.564251302
2937;0.564391276
2938;0.564238281
2939;0.564176432
2940;0.564287109
2941;0.564290365
2942;0.564176432
2943;0.564365234
2944;0.564254557
2945;0.564427083
2946;0.564414063
2947;0.564329427
2948;0.564267578
2949;0.564352214
2950;0.564316406
2951;0.564274089
2952;0.564228516
2953;0.564235026
2954;0.564127604
2955;0.564111328
2956;0.564205729
2957;0.564117839
2958;0.564169922
2959;0.564329427
2960;0.564609375
2961;0.564892578
2962;0.564876302
2963;0.564970703
2964;0.564785156
2965;0.564726563
2966;0.564804688
2967;0.564915365
2968;0.564996745
2969;0.565055339
2970;0.564860026
2971;0.565136719
2972;0.56515625
2973;0.565107422
2974;0.564980469
2975;0.564957682
2976;0.564807943
2977;0.564632161
2978;0.56485026
2979;0.564785156
2980;0.564944661
2981;0.564791667
2982;0.564781901
2983;0.56491862
2984;0.564690755
2985;0.56492513
2986;0.564778646
2987;0.564648438
2988;0.5646875
2989;0.564599609
2990;0.56452474
2991;0.564339193
2992;0.564313151
2993;0.564153646
2994;0.564270833
2995;0.564150391
2996;0.564238281
2997;0.564016927
2998;0.564124349
2999;0.564166667
3000;0.564101563
3001;0.564192708
3002;0.564290365
3003;0.564052734
3004;0.564111328
3005;0.563929036
3006;0.563974609
3007;0.563815104
3008;0.56374349
3009;0.563496094
3010;0.56328125
3011;0.563053385
3012;0.563076172
3013;0.563170573
3014;0.563177083
3015;0.563378906
3016;0.563304036
3017;0.563242188
3018;0.563125
3019;0.563125
3020;0.563011068
3021;0.562822266
3022;0.562861328
3023;0.563001302
3024;0.563196615
3025;0.563134766
3026;0.563255208
3027;0.56319987
3028;0.562985026
3029;0.563108724
3030;0.563134766
3031;0.563102214
3032;0.562923177
3033;0.562695313
3034;0.562851563
3035;0.56265625
3036;0.562617188
3037;0.562659505
3038;0.562757161
3039;0.562942708
3040;0.562766927
3041;0.562799479
3042;0.562998047
3043;0.562884115
3044;0.562760417
3045;0.562623698
3046;0.56257487
3047;0.56273112
3048;0.562711589
3049;0.562591146
3050;0.562591146
3051;0.562526042
3052;0.562386068
3053;0.562600911
3054;0.562607422
3055;0.562695313
3056;0.562591146
3057;0.562675781
3058;0.562578125
3059;0.562626953
3060;0.562705078
3061;0.562786458
3062;0.562734375
3063;0.562724609
3064;0.562825521
3065;0.562789714
3066;0.562679036
3067;0.562639974
3068;0.562701823
3069;0.56273112
3070;0.562854818
3071;0.562958984
3072;0.562867839
3073;0.56280599
3074;0.56281901
3075;0.562848307
3076;0.56273763
3077;0.562851563
3078;0.56289388
3079;0.562669271
3080;0.562457682
3081;0.56266276
3082;0.562734375
3083;0.562903646
3084;0.562858073
3085;0.562867839
3086;0.562822266
3087;0.562815755
3088;0.562639974
3089;0.562705078
3090;0.56288737
3091;0.562916667
3092;0.562753906
3093;0.562815755
3094;0.562998047
3095;0.563082682
3096;0.563037109
3097;0.56288737
3098;0.562773438
3099;0.562672526
3100;0.562789714
3101;0.562796224
3102;0.5628125
3103;0.562747396
3104;0.562789714
3105;0.562841797
3106;0.562923177
3107;0.562965495
3108;0.56289388
3109;0.563040365
3110;0.562884115
3111;0.563063151
3112;0.563030599
3113;0.563033854
3114;0.562942708
3115;0.562786458
3116;0.562763672
3117;0.562727865
3118;0.56273112
3119;0.562711589
3120;0.562513021
3121;0.562431641
3122;0.562470703
3123;0.56242513
3124;0.562360026
3125;0.562444661
3126;0.56249349
3127;0.562320964
3128;0.56226237
3129;0.562438151
3130;0.562438151
3131;0.562529297
3132;0.562646484
3133;0.562405599
3134;0.562324219
3135;0.562213542
3136;0.562327474
3137;0.562314453
3138;0.562360026
3139;0.562177734
3140;0.562161458
3141;0.56210612
3142;0.562119141
3143;0.56218099
3144;0.562207031
3145;0.562363281
3146;0.562392578
3147;0.562408854
3148;0.562460938
3149;0.562399089
3150;0.562281901
3151;0.562376302
3152;0.562311198
3153;0.56218099
3154;0.562119141
3155;0.562044271
3156;0.561933594
3157;0.561930339
3158;0.562008464
3159;0.561858724
3160;0.562018229
3161;0.561787109
3162;0.561748047
3163;0.561731771
3164;0.561774089
3165;0.561875
3166;0.56188151
3167;0.561809896
3168;0.561819661
3169;0.561819661
3170;0.562167969
3171;0.56211263
3172;0.562207031
3173;0.562083333
3174;0.561966146
3175;0.562054036
3176;0.562164714
3177;0.562382813
3178;0.562363281
3179;0.562320964
3180;0.562434896
3181;0.562389323
3182;0.562386068
3183;0.562679036
3184;0.562825521
3185;0.563030599
3186;0.562949219
3187;0.563001302
3188;0.563193359
3189;0.563167318
3190;0.563209635
3191;0.563092448
3192;0.563160807
3193;0.563063151
3194;0.562695313
3195;0.562639974
3196;0.562591146
3197;0.562639974
3198;0.562721354
3199;0.562929688
3200;0.562942708
3201;0.562789714
3202;0.5628125
3203;0.562858073
3204;0.56280599
3205;0.562936198
3206;0.563102214
3207;0.563004557
3208;0.563105469
3209;0.563164062
3210;0.563154297
3211;0.563238932
3212;0.563297526
3213;0.563378906
3214;0.563408203
3215;0.563300781
3216;0.563336589
3217;0.56351237
3218;0.563466797
3219;0.56343099
3220;0.563460286
